gene_id	tumorvs92w_padj
ENSMUSG00000000902.13	0.698489017333932
ENSMUSG00000000903.3	NA
ENSMUSG00000000915.15	2.26085467441346e-08
ENSMUSG00000000916.15	0.964058421000653
ENSMUSG00000000934.9	0.287858719769746
ENSMUSG00000000938.11	3.05595646045757e-10
ENSMUSG00000000942.10	0.0345580941164374
ENSMUSG00000000948.16	NA
ENSMUSG00000000957.11	0.00274724748248705
ENSMUSG00000000958.10	0.0985123649964246
ENSMUSG00000000959.7	0.0782738029914355
ENSMUSG00000000976.13	0.00550721442536736
ENSMUSG00000000982.5	0.00237590075203787
ENSMUSG00000000983.13	0.00486710090875394
ENSMUSG00000001014.6	NA
ENSMUSG00000001016.12	0.686884617983012
ENSMUSG00000001017.15	0.478542447297305
ENSMUSG00000001018.15	0.12697373551155
ENSMUSG00000001020.8	0.000268788740788574
ENSMUSG00000001021.12	0.340555126516206
ENSMUSG00000001023.10	NA
ENSMUSG00000001025.8	3.56027213934279e-12
ENSMUSG00000001027.7	NA
ENSMUSG00000001029.15	0.00934475559839691
ENSMUSG00000001034.17	1.90609925960418e-05
ENSMUSG00000001036.17	0.00239379496078485
ENSMUSG00000001039.12	0.827392925924978
ENSMUSG00000001052.15	0.91564797376282
ENSMUSG00000001053.15	0.553083112733269
ENSMUSG00000001054.9	2.23528337177648e-05
ENSMUSG00000001056.3	2.07236912517003e-05
ENSMUSG00000001062.18	0.267349834382475
ENSMUSG00000001065.15	0.0808093577181871
ENSMUSG00000001076.7	NA
ENSMUSG00000001082.12	0.118599831545987
ENSMUSG00000001089.14	0.330743679278634
ENSMUSG00000001095.5	2.34593933149745e-12
ENSMUSG00000001098.15	0.246772948444882
ENSMUSG00000001100.10	0.11828510747668
ENSMUSG00000001103.7	NA
ENSMUSG00000001105.15	0.777461138624413
ENSMUSG00000001119.7	0.240181538584364
ENSMUSG00000001120.15	0.153731991018972
ENSMUSG00000001123.15	4.74267189727651e-11
ENSMUSG00000001127.12	0.12985579636416
ENSMUSG00000001128.7	0.123381076170992
ENSMUSG00000001131.11	3.22630427579134e-28
ENSMUSG00000001134.9	0.000300168512124355
ENSMUSG00000001138.13	0.402734725451193
ENSMUSG00000001143.13	0.0100610100090338
ENSMUSG00000001150.7	0.316627831336899
ENSMUSG00000001151.10	0.304482158898785
ENSMUSG00000001155.13	0.000176046696483197
ENSMUSG00000001156.9	0.679360547388752
ENSMUSG00000001157.13	0.208473606110235
ENSMUSG00000001158.13	0.740705242531036
ENSMUSG00000001166.17	0.539098694783964
ENSMUSG00000001168.16	NA
ENSMUSG00000001173.15	0.0100033885323312
ENSMUSG00000001175.14	0.0111537912190082
ENSMUSG00000001211.15	6.28784542462766e-08
ENSMUSG00000001225.12	NA
ENSMUSG00000001227.11	0.408829621164674
ENSMUSG00000001228.14	0.00303279539266781
ENSMUSG00000001229.8	0.632549641483644
ENSMUSG00000001240.13	0.0650159744240809
ENSMUSG00000001247.16	0.775409833861216
ENSMUSG00000001248.15	7.56181401687007e-05
ENSMUSG00000001249.14	0.310783339290445
ENSMUSG00000001260.10	NA
ENSMUSG00000001270.9	0.47020927283297
ENSMUSG00000001280.13	0.7689207713175
ENSMUSG00000001281.10	0.0413114137026813
ENSMUSG00000001285.12	0.954960500794585
ENSMUSG00000001288.15	0.61077713920951
ENSMUSG00000001289.12	0.871330693504327
ENSMUSG00000001300.16	0.977845425523549
ENSMUSG00000001305.5	0.694028273004584
ENSMUSG00000001313.12	0.275913143561354
ENSMUSG00000001323.17	4.16985372774532e-05
ENSMUSG00000001333.9	9.7686798126341e-23
ENSMUSG00000001334.9	0.521553243330921
ENSMUSG00000001348.15	0.37883183872472
ENSMUSG00000001349.5	0.722677904140685
ENSMUSG00000001366.14	0.218813547715982
ENSMUSG00000001376.17	0.051360543190651
ENSMUSG00000001380.6	0.562463483858287
ENSMUSG00000001383.8	0.707097709063983
ENSMUSG00000001403.13	0.0787125096131705
ENSMUSG00000001415.10	0.129744049603725
ENSMUSG00000001416.13	0.0771847403240933
ENSMUSG00000001418.13	2.490751174706e-08
ENSMUSG00000001419.17	0.152412177386351
ENSMUSG00000001420.13	0.627938687441799
ENSMUSG00000001424.14	0.00438470033146723
ENSMUSG00000001435.15	2.43976458596493e-08
ENSMUSG00000001436.15	3.21754435675931e-24
ENSMUSG00000001440.5	0.0175717286943689
ENSMUSG00000001441.13	0.000401811389801716
ENSMUSG00000001444.2	0.10077829203275
ENSMUSG00000001445.10	0.00133656752098034
ENSMUSG00000001467.5	0.0268221802093894
ENSMUSG00000001472.17	0.208085792625844
ENSMUSG00000001473.6	0.00028627532839197
ENSMUSG00000001482.15	1.01909098688681e-05
ENSMUSG00000001493.9	0.0129485960690103
ENSMUSG00000001494.6	NA
ENSMUSG00000001496.15	NA
ENSMUSG00000001497.18	NA
ENSMUSG00000001504.10	1.24954392333953e-07
ENSMUSG00000001506.10	4.14046109980115e-06
ENSMUSG00000001507.16	0.46409445617912
ENSMUSG00000001508.15	NA
ENSMUSG00000001510.8	0.0782992606636489
ENSMUSG00000001517.14	0.00292156624564725
ENSMUSG00000001518.12	0.42497890263839
ENSMUSG00000001520.12	0.0644698620646963
ENSMUSG00000001521.12	0.252157666573052
ENSMUSG00000001524.14	0.22710123842271
ENSMUSG00000001525.10	7.84288752463653e-33
ENSMUSG00000001542.7	0.22486743052126
ENSMUSG00000001552.14	0.925108221416437
ENSMUSG00000001555.10	0.768046563372033
ENSMUSG00000001558.5	NA
ENSMUSG00000001566.9	NA
ENSMUSG00000001569.10	0.52849486737923
ENSMUSG00000001576.14	0.975484346920047
ENSMUSG00000001583.13	0.262863352148456
ENSMUSG00000001588.12	0.448444622697101
ENSMUSG00000001604.14	5.93433158536296e-05
ENSMUSG00000001622.15	0.333246373150527
ENSMUSG00000001627.12	0.00416200231431953
ENSMUSG00000001630.13	0.0767361446989824
ENSMUSG00000001632.16	0.974960218484289
ENSMUSG00000001642.18	9.76809613968979e-05
ENSMUSG00000001655.6	NA
ENSMUSG00000001656.3	0.738378543146852
ENSMUSG00000001657.7	0.0167006207069454
ENSMUSG00000001661.5	0.632082497738669
ENSMUSG00000001663.10	0.1741606582261
ENSMUSG00000001665.11	0.387020848783848
ENSMUSG00000001666.8	6.80403687775181e-20
ENSMUSG00000001670.13	NA
ENSMUSG00000001672.14	0.752452729820456
ENSMUSG00000001674.11	0.978425065519837
ENSMUSG00000001687.15	0.127223299315531
ENSMUSG00000001700.9	0.714290685477267
ENSMUSG00000001707.8	0.32215955683316
ENSMUSG00000001729.14	1.06094642400391e-07
ENSMUSG00000001739.14	7.52939267895534e-23
ENSMUSG00000001741.12	0.36034513310621
ENSMUSG00000001750.15	3.68652224108952e-07
ENSMUSG00000001751.9	0.0771450539892334
ENSMUSG00000001755.12	7.50616504015489e-09
ENSMUSG00000001761.7	0.908473243523219
ENSMUSG00000001763.14	0.388816970877854
ENSMUSG00000001767.5	0.801244528584533
ENSMUSG00000001768.15	0.550664669997652
ENSMUSG00000001773.14	0.0822822782536812
ENSMUSG00000001774.8	0.681107777474115
ENSMUSG00000001783.3	0.243019160580073
ENSMUSG00000001785.13	0.000789275181757876
ENSMUSG00000001786.14	0.00509080311289312
ENSMUSG00000001794.13	0.023910070303884
ENSMUSG00000001802.16	0.482820105363825
ENSMUSG00000001804.9	NA
ENSMUSG00000001815.15	NA
ENSMUSG00000001819.4	NA
ENSMUSG00000001823.5	NA
ENSMUSG00000001827.12	0.000102696927905113
ENSMUSG00000001829.17	0.0531923889645369
ENSMUSG00000001833.17	0.130186801477504
ENSMUSG00000001844.10	0.958032352807685
ENSMUSG00000001847.14	0.0291731985076516
ENSMUSG00000001855.15	0.25648429282242
ENSMUSG00000001864.13	0.065317154627784
ENSMUSG00000001865.2	NA
ENSMUSG00000001870.15	0.0409071071563784
ENSMUSG00000001891.16	0.0757951538542476
ENSMUSG00000001901.15	NA
ENSMUSG00000001909.15	0.693418475048138
ENSMUSG00000001910.4	0.0250018507006246
ENSMUSG00000001911.16	0.713758105842875
ENSMUSG00000001918.17	0.249129867127683
ENSMUSG00000001924.15	9.33954559297566e-13
ENSMUSG00000001930.17	0.0393175343511823
ENSMUSG00000001942.8	0.062391252749026
ENSMUSG00000001943.8	8.22172021320206e-05
ENSMUSG00000001946.14	0.00209462889158821
ENSMUSG00000001948.10	2.71940812581369e-09
ENSMUSG00000001962.8	1.871511457409e-22
ENSMUSG00000001964.14	1.28763169939499e-13
ENSMUSG00000001983.7	0.0590524721449558
ENSMUSG00000001985.9	NA
ENSMUSG00000001986.16	0.115299072998905
ENSMUSG00000001988.9	NA
ENSMUSG00000001995.9	0.890209900212065
ENSMUSG00000001998.15	0.813489508917311
ENSMUSG00000001999.15	0.000465395574248923
ENSMUSG00000002006.12	0.289235221356764
ENSMUSG00000002007.5	0.432553305047167
ENSMUSG00000002010.17	0.228897232942869
ENSMUSG00000002012.13	0.0181619061600495
ENSMUSG00000002014.12	0.000531728071323914
ENSMUSG00000002015.5	0.00316081456451552
ENSMUSG00000002017.9	0.744154095529075
ENSMUSG00000002020.15	0.000247979172715841
ENSMUSG00000002028.13	0.0924622771099667
ENSMUSG00000002031.12	0.20912003548755
ENSMUSG00000002032.17	0.0644984629878119
ENSMUSG00000002033.14	0.339969121112997
ENSMUSG00000002043.17	0.0394405285079291
ENSMUSG00000002052.6	0.377700204587193
ENSMUSG00000002055.9	0.850936404869089
ENSMUSG00000002057.4	NA
ENSMUSG00000002058.13	0.500826798274962
ENSMUSG00000002059.18	0.858395652957944
ENSMUSG00000002064.10	0.780215145748003
ENSMUSG00000002068.16	0.0258463049016064
ENSMUSG00000002076.11	1.43961784221203e-07
ENSMUSG00000002083.13	0.00503832039421091
ENSMUSG00000002100.15	NA
ENSMUSG00000002102.15	0.974365999649261
ENSMUSG00000002103.15	0.977653889316882
ENSMUSG00000002104.11	2.73710960004714e-05
ENSMUSG00000002105.15	0.542455693608629
ENSMUSG00000002107.18	0.952685896565116
ENSMUSG00000002108.10	0.000513271025974032
ENSMUSG00000002109.14	0.752082571333202
ENSMUSG00000002111.8	3.75199035723412e-07
ENSMUSG00000002129.11	0.602522152866188
ENSMUSG00000002147.18	0.138200203395965
ENSMUSG00000002190.13	NA
ENSMUSG00000002204.9	1.94474645813484e-21
ENSMUSG00000002205.16	0.748650638829431
ENSMUSG00000002210.11	0.129266777894507
ENSMUSG00000002221.11	0.0485562013338993
ENSMUSG00000002222.14	0.0038003266626855
ENSMUSG00000002227.15	0.828214248755202
ENSMUSG00000002228.7	0.104205220684391
ENSMUSG00000002233.13	0.00939163861920794
ENSMUSG00000002240.12	NA
ENSMUSG00000002249.20	0.264116023529934
ENSMUSG00000002250.15	0.0183727597538297
ENSMUSG00000002257.7	2.08711619621863e-11
ENSMUSG00000002265.16	0.619072235500624
ENSMUSG00000002266.17	0.280868134455061
ENSMUSG00000002274.12	2.13851785221531e-09
ENSMUSG00000002279.18	0.203808079122688
ENSMUSG00000002280.10	0.000733417635539619
ENSMUSG00000002289.15	0.596562250267672
ENSMUSG00000002297.15	4.32320553101601e-10
ENSMUSG00000002307.15	0.0201748348720895
ENSMUSG00000002308.15	0.461994995205888
ENSMUSG00000002319.16	0.0735697740355153
ENSMUSG00000002320.15	0.189004735249632
ENSMUSG00000002324.8	0.598845539739615
ENSMUSG00000002325.15	0.163350990676525
ENSMUSG00000002326.6	0.714290218219883
ENSMUSG00000002329.7	0.93121813811084
ENSMUSG00000002332.16	0.00401464721039036
ENSMUSG00000002341.8	NA
ENSMUSG00000002342.17	0.796251129694895
ENSMUSG00000002343.11	0.856970612586343
ENSMUSG00000002345.18	0.0394910952494094
ENSMUSG00000002346.16	3.32855215185654e-46
ENSMUSG00000002365.9	0.993721975747626
ENSMUSG00000002372.8	0.162233302916007
ENSMUSG00000002379.6	0.255866453498542
ENSMUSG00000002384.2	NA
ENSMUSG00000002393.14	0.0370028845964326
ENSMUSG00000002395.14	0.485368213481991
ENSMUSG00000002396.8	0.867293992165235
ENSMUSG00000002409.18	0.887106194246115
ENSMUSG00000002413.15	0.124175443128993
ENSMUSG00000002416.13	0.00126211087897182
ENSMUSG00000002428.12	0.797061929239547
ENSMUSG00000002455.14	0.718843884378525
ENSMUSG00000002458.13	0.0849521027456921
ENSMUSG00000002459.17	NA
ENSMUSG00000002475.15	3.26323976155057e-05
ENSMUSG00000002477.4	0.0605561366093045
ENSMUSG00000002486.15	0.487953640543338
ENSMUSG00000002489.15	0.272270942255361
ENSMUSG00000002496.10	0.572568220257037
ENSMUSG00000002500.15	0.879542797721347
ENSMUSG00000002504.14	6.48536341452287e-11
ENSMUSG00000002524.17	0.15324685657395
ENSMUSG00000002546.16	0.859773599803408
ENSMUSG00000002550.16	2.63142428737837e-06
ENSMUSG00000002565.16	0.00165022459254841
ENSMUSG00000002578.17	0.828160393544359
ENSMUSG00000002580.7	0.781536394524741
ENSMUSG00000002588.12	NA
ENSMUSG00000002602.16	0.00874114342455691
ENSMUSG00000002603.15	2.19698548189526e-07
ENSMUSG00000002608.8	0.152699087549016
ENSMUSG00000002617.14	0.929844671678731
ENSMUSG00000002625.9	0.794132698163822
ENSMUSG00000002633.4	0.0706080339321818
ENSMUSG00000002635.11	0.359802841410711
ENSMUSG00000002658.9	0.000291687263574679
ENSMUSG00000002660.7	0.0549219784326951
ENSMUSG00000002661.14	0.00506404583398586
ENSMUSG00000002664.2	NA
ENSMUSG00000002668.7	0.224993985456852
ENSMUSG00000002679.14	0.723365295378107
ENSMUSG00000002688.8	0.32289462312572
ENSMUSG00000002699.13	0.0578879133583009
ENSMUSG00000002718.14	0.114575268102239
ENSMUSG00000002728.14	0.58230648332071
ENSMUSG00000002731.6	0.77243343241192
ENSMUSG00000002732.14	0.247810834950278
ENSMUSG00000002733.8	0.736338262880401
ENSMUSG00000002741.9	3.21762950384683e-05
ENSMUSG00000002748.7	0.210961384262068
ENSMUSG00000002763.16	0.00800058827417618
ENSMUSG00000002767.13	0.00584024131524859
ENSMUSG00000002768.7	0.647391079793447
ENSMUSG00000002769.8	3.11482295783922e-23
ENSMUSG00000002771.12	0.773371234811824
ENSMUSG00000002778.14	0.978298872426445
ENSMUSG00000002781.19	0.00265768495742939
ENSMUSG00000002791.16	NA
ENSMUSG00000002797.9	0.0480806056289317
ENSMUSG00000002799.6	3.72070234960483e-09
ENSMUSG00000002803.14	0.0426842728709036
ENSMUSG00000002804.4	9.64638816015839e-07
ENSMUSG00000002808.7	0.736337901138158
ENSMUSG00000002812.4	0.0103848502568935
ENSMUSG00000002814.15	0.197345280876466
ENSMUSG00000002820.6	0.421931579280234
ENSMUSG00000002825.7	0.533120977440561
ENSMUSG00000002831.13	1.7319958957503e-34
ENSMUSG00000002833.11	0.490396356573612
ENSMUSG00000002835.8	0.10236691702076
ENSMUSG00000002844.8	0.902814042327092
ENSMUSG00000002845.14	0.947106578538888
ENSMUSG00000002846.9	0.945330338806785
ENSMUSG00000002847.6	0.80602317831637
ENSMUSG00000002870.8	0.263336413230792
ENSMUSG00000002871.14	0.19983880443657
ENSMUSG00000002881.14	0.0105578356480934
ENSMUSG00000002885.14	0.106908966828763
ENSMUSG00000002897.5	0.198623661097226
ENSMUSG00000002900.16	0.898620180090317
ENSMUSG00000002908.17	0.000412038777195286
ENSMUSG00000002910.11	0.732229749720958
ENSMUSG00000002930.6	NA
ENSMUSG00000002944.15	0.00497811472870786
ENSMUSG00000002948.19	0.000589096305709515
ENSMUSG00000002949.15	0.347964363809767
ENSMUSG00000002957.11	0.242806060593396
ENSMUSG00000002963.17	0.649928963179982
ENSMUSG00000002968.8	0.947235233830635
ENSMUSG00000002980.14	3.97962056962129e-09
ENSMUSG00000002981.10	0.974654653625347
ENSMUSG00000002983.17	2.80414879811784e-08
ENSMUSG00000002984.17	0.732641317588764
ENSMUSG00000002985.16	0.00641852951075848
ENSMUSG00000002992.17	0.000598832359052203
ENSMUSG00000002996.17	0.991045930679347
ENSMUSG00000002997.15	0.00538318608875049
ENSMUSG00000003031.14	0.156501662624646
ENSMUSG00000003032.8	1.88195133191126e-05
ENSMUSG00000003033.15	0.0822874394639657
ENSMUSG00000003037.16	0.969578746454103
ENSMUSG00000003038.15	9.98128501900924e-06
ENSMUSG00000003039.9	0.468395547381858
ENSMUSG00000003051.13	0.0372297309841567
ENSMUSG00000003053.17	NA
ENSMUSG00000003062.13	0.974960768215477
ENSMUSG00000003068.16	0.495687789212053
ENSMUSG00000003070.6	0.702216661156417
ENSMUSG00000003072.15	0.00344514064618357
ENSMUSG00000003099.11	0.734976822008035
ENSMUSG00000003119.14	0.206679555429122
ENSMUSG00000003123.15	0.000537629983471252
ENSMUSG00000003131.7	0.310168545503404
ENSMUSG00000003134.10	0.323613467628907
ENSMUSG00000003135.15	0.00616233841282523
ENSMUSG00000003153.10	0.826974936051887
ENSMUSG00000003154.15	0.564047748193693
ENSMUSG00000003161.15	0.357600165586431
ENSMUSG00000003166.19	0.0449482710937746
ENSMUSG00000003184.15	0.919405519203672
ENSMUSG00000003190.12	0.48747967755916
ENSMUSG00000003198.10	0.568495036320705
ENSMUSG00000003199.16	0.959518452967295
ENSMUSG00000003200.9	0.0670844855869847
ENSMUSG00000003206.6	0.480332303313493
ENSMUSG00000003208.8	0.872256625753158
ENSMUSG00000003226.7	0.648564430945731
ENSMUSG00000003227.4	0.0032631573001906
ENSMUSG00000003228.8	0.113079167438906
ENSMUSG00000003233.11	0.500253286604565
ENSMUSG00000003234.15	0.338103530753153
ENSMUSG00000003235.12	0.445003707290966
ENSMUSG00000003269.17	0.0017649588627609
ENSMUSG00000003271.17	0.873535333148466
ENSMUSG00000003273.14	0.706391045373818
ENSMUSG00000003279.16	0.265431132680985
ENSMUSG00000003282.9	0.0559805831492535
ENSMUSG00000003283.14	0.00456301146158208
ENSMUSG00000003299.10	0.00431112109062363
ENSMUSG00000003308.15	0.608699896560263
ENSMUSG00000003309.14	0.600529939080147
ENSMUSG00000003316.14	0.406219594911154
ENSMUSG00000003341.9	0.210167268664234
ENSMUSG00000003344.14	0.500253539103121
ENSMUSG00000003345.16	0.408781340176453
ENSMUSG00000003346.14	0.727651498098566
ENSMUSG00000003348.10	0.208518100613766
ENSMUSG00000003352.14	0.826837488349413
ENSMUSG00000003354.6	0.910603108760929
ENSMUSG00000003355.7	0.21668464025772
ENSMUSG00000003360.15	0.259270588895312
ENSMUSG00000003363.15	0.0505895264603766
ENSMUSG00000003378.9	0.425881876833504
ENSMUSG00000003379.7	0.0187872775708068
ENSMUSG00000003380.11	0.170286001689331
ENSMUSG00000003382.18	0.146341338666183
ENSMUSG00000003402.14	0.564015841790861
ENSMUSG00000003410.8	0.00262552967706763
ENSMUSG00000003411.10	0.0951537356578939
ENSMUSG00000003418.11	0.984555403448401
ENSMUSG00000003420.8	0.00150163716559596
ENSMUSG00000003421.13	0.623746126272551
ENSMUSG00000003423.15	0.79740346127466
ENSMUSG00000003429.11	0.228721134065485
ENSMUSG00000003435.9	0.132974936927807
ENSMUSG00000003436.11	NA
ENSMUSG00000003437.14	0.737034412968091
ENSMUSG00000003438.17	0.399388609251689
ENSMUSG00000003444.8	0.987176584385551
ENSMUSG00000003452.15	0.0859147831741479
ENSMUSG00000003458.12	3.00980159436805e-06
ENSMUSG00000003464.13	1.44858987989673e-07
ENSMUSG00000003469.9	1.18850090480211e-05
ENSMUSG00000003476.16	NA
ENSMUSG00000003477.5	0.0138844648329123
ENSMUSG00000003484.4	0.00635156520916149
ENSMUSG00000003500.13	0.272489909811905
ENSMUSG00000003505.15	NA
ENSMUSG00000003518.13	0.0799207765799104
ENSMUSG00000003526.11	0.0267461212365074
ENSMUSG00000003527.8	0.163665757272744
ENSMUSG00000003528.14	0.966499891724501
ENSMUSG00000003531.14	0.965380907698424
ENSMUSG00000003534.17	0.774911672025974
ENSMUSG00000003541.6	0.167753241201247
ENSMUSG00000003545.3	0.131484033116029
ENSMUSG00000003546.9	0.0695033426471156
ENSMUSG00000003549.9	0.704344355072231
ENSMUSG00000003555.7	NA
ENSMUSG00000003559.7	9.42402989019179e-07
ENSMUSG00000003573.15	4.31814467151734e-16
ENSMUSG00000003575.13	0.0146738462049984
ENSMUSG00000003581.14	0.923834724585276
ENSMUSG00000003585.13	0.00717522967303727
ENSMUSG00000003604.14	0.322689221123487
ENSMUSG00000003617.16	0.00038268807892082
ENSMUSG00000003623.4	0.483871212915372
ENSMUSG00000003644.17	8.20094277073893e-08
ENSMUSG00000003657.9	NA
ENSMUSG00000003660.10	0.574785205749185
ENSMUSG00000003662.10	0.0131541889032261
ENSMUSG00000003665.6	NA
ENSMUSG00000003680.15	0.695723220202868
ENSMUSG00000003721.14	0.00995891228792732
ENSMUSG00000003731.13	0.622722542292207
ENSMUSG00000003746.16	0.000527034678420959
ENSMUSG00000003752.9	0.0399202274058325
ENSMUSG00000003762.13	0.458791148007967
ENSMUSG00000003778.14	0.245726013242278
ENSMUSG00000003779.15	0.0265922753305118
ENSMUSG00000003808.18	0.00291388782712256
ENSMUSG00000003809.14	6.64816252765906e-46
ENSMUSG00000003810.12	2.14659914079198e-05
ENSMUSG00000003812.13	1.13847589579641e-20
